GEOCODE,ID,COD_SET_ZON,COD_QDR_ZON,COD_LOG_ZON,COD_CNDM_ZON,COD_LOTE_ZON,SGL_SUBP_EDIC,SGL_DSTR_EDIC,COD_TSTD_ZON,IND_VRFC_EDIC,IND_EXCL_INCL_CRGA,SGL_ZONA_01_ZON,COD_PRMR_01_ZON,SGL_LNDR_01_ZON,COD_TIP_LEGC_01,COD_LEGC_01_ZON,ANO_LEGC_01_ZON,IND_ADCA_CRGA,SGL_ZONA_02_ZON,COD_PRMR_02_ZON,SGL_LNDR_02_ZON,COD_TIP_LEGC_02,COD_LEGC_02_ZON,ANO_LEGC_02_ZON,SGL_ZONA_03_ZON,COD_PRMR_03_ZON,SGL_LNDR_03_ZON,COD_TIP_LEGC_03,COD_LEGC_03_ZON,ANO_LEGC_03_ZON,SGL_ZONA_04_ZON,COD_PRMR_04_ZON,SGL_LNDR_04_ZON,COD_TIP_LEGC_04,COD_LEGC_04_ZON,ANO_LEGC_04_ZON,SGL_ZONA_05_ZON,COD_PRMR_05_ZON,SGL_LNDR_05_ZON,COD_TIP_LEGC_05,COD_LEGC_05_ZON,ANO_LEGC_05_ZON,SGL_ZONA_06_ZON,COD_PRMR_06_ZON,SGL_LNDR_06_ZON,COD_TIP_LEGC_06,COD_LEGC_06_ZON,ANO_LEGC_06_ZON,COD_AREA_CONST,COD_AREA_LT,COD_END_LOG,COD_NUM_PORT,COD_SIT,VALOR_MET_CODLOG,VALOR_MET_MED_ZON,NUM_PAV,SGL_ZON_URB_RUR,ANO_CONST,IND_EXCL_OBS,TXT_OBS_01_EDIC,TXT_OBS_02_EDIC,NOME_CID_EDIC,NOME_EST_EDIC,NOME_PAIS_EDIC,REG_LIM_ADM,COD_QUAD,COD_ANO,COND,Lat_Y_,Long_X_
"RUA LUIS PEREIRA DA SILVA , 592,
SAO PAULO, SAO PAULO - BRASIL","118492668044000038","118","492","668044","00","0038",VP,SLU,"1",S,S,ZEU,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","82","69",RUA LUIS PEREIRA DA SILVA,"592","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,PRIMEIRO QUADRIMESTRE,"2022","0","-23,5984868","-46,5345499"
"RUA LUIS PERERIRA DA SILVA , 588,
SAO PAULO, SAO PAULO - BRASIL","118492668044000039","118","492","668044","00","0039",VP,SLU,"1",S,S,ZEU,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","84","72",RUA LUIS PERERIRA DA SILVA,"588","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,PRIMEIRO QUADRIMESTRE,"2022","0","-23,5985284","-46,5346379"
"RUA SALES GOMES JUNIOR , 159,
SAO PAULO, SAO PAULO - BRASIL","118285176176010000","118","285","176176","01","0000",VP,SLU,"1",S,S,ZEU,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","390",RUA SALES GOMES JUNIOR,"159","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,PRIMEIRO QUADRIMESTRE,"2022","1","-23,5903416","-46,5460603"
"RUA CONSTANTINO DO AMARAL TAVARES , 296,
SAO PAULO, SAO PAULO - BRASIL","118397201200010000","118","397","201200","01","0000",VP,SLU,"1",S,S,ZEU,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","168",RUA CONSTANTINO DO AMARAL TAVARES,"296","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,PRIMEIRO QUADRIMESTRE,"2022","1","-23,5885068","-46,5443049"
"RUA CAPIACACI, 107,
SAO PAULO, SAO PAULO - BRASIL","061157041963020000","061","157","041963","02","0000",PE,PEN,"1",S,S,ZEU,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","300",RUA CAPIACACI,"107","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,PRIMEIRO QUADRIMESTRE,"2022","1","-23,5300245","-46,5412573"
"RUA MELO PEIXOTO, 835,
SAO PAULO, SAO PAULO - BRASIL","062242138053000005","062","242","138053","00","0005",MO,TAT,"2",S,S,ZEU,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","2605","3871",RUA MELO PEIXOTO,"835","1","0","0",,U,,S,LOTE COM NUMERO APROXIMADO.,,SAO PAULO,SAO PAULO,BRASIL,NORTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,5375862","-46,5653689"
"RUA DOUTOR ANGELO VITA, 316,
SAO PAULO, SAO PAULO - BRASIL","062242054046000006","062","242","054046","00","0006",MO,TAT,"2",S,S,ZEU,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","5394",RUA DOUTOR ANGELO VITA,"316","1","0","0",,U,,S,LOTE COM NUMERO APROXIMADO.,,SAO PAULO,SAO PAULO,BRASIL,NORTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,5366558","-46,5656171"
"RUA MELO PEIXOTO, 835,
SAO PAULO, SAO PAULO - BRASIL","062242138053000007","062","242","138053","00","0007",MO,TAT,"2",S,S,ZEU,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","686","3241",RUA MELO PEIXOTO,"835","1","0","0",,U,,S,LOTE COM NUMERO APROXIMADO.,,SAO PAULO,SAO PAULO,BRASIL,NORTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,5375862","-46,5653689"
"RUA DOUTOR CORINTO BALDOINO COSTA, 265,
SAO PAULO, SAO PAULO - BRASIL","062242054046000004","062","242","054046","00","0004",MO,TAT,"2",S,S,ZEU,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","5336",RUA DOUTOR CORINTO BALDOINO COSTA,"265","1","0","0",,U,,S,LOTE COM NUMERO APROXIMADO.,,SAO PAULO,SAO PAULO,BRASIL,NORTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,5361734","-46,5641054"
"RUA MONSENHOR JOAQUIM DE CAMPOS, 53,
SAO PAULO, SAO PAULO - BRASIL","102054105384040000","102","054","105384","04","0000",MO,ARA,"1",S,S,ZEU,"0",,D,"61403","2022",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","250",RUA MONSENHOR JOAQUIM DE CAMPOS,"53","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,PRIMEIRO QUADRIMESTRE,"2022","1","-23,5769412","-46,5702367"
"AVENIDA PROFESSOR LUIZ IGNACIO ANHAIA MELLO, 2597,
SAO PAULO, SAO PAULO - BRASIL","102118243388000161","102","118","243388","00","0161",VP,VPR,"3",S,S,ZEU,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","20465","2631",AVENIDA PROFESSOR LUIZ IGNACIO ANHAIA MELLO,"2597","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,PRIMEIRO QUADRIMESTRE,"2022","0","-23,5826279","-46,5688497"
"RUA DOUTOR AUGUSTO SOMOES LOPES , 242,
SAO PAULO, SAO PAULO - BRASIL","110040212199000090","110","040","212199","00","0090",PE,CNG,"1",S,S,ZEU,"0",,,"0","0",S,QA,"2",,,"0","0",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","171","264",RUA DOUTOR AUGUSTO SOMOES LOPES,"242","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,PRIMEIRO QUADRIMESTRE,"2022","0","-23,4987815","-46,5157731"
"RUA DOUTOR SIMOES LOPES, 230,
SAO PAULO, SAO PAULO - BRASIL","110040212199000091","110","040","212199","00","0091",PE,CNG,"1",S,S,ZEU,"0",,,"0","0",S,QA,"2",,,"0","0",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","171","264",RUA DOUTOR SIMOES LOPES,"230","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,PRIMEIRO QUADRIMESTRE,"2022","0","-23,4986769","-46,5158245"
"RUA ORFANATO , 1110,
SAO PAULO, SAO PAULO - BRASIL","100049150479000117","100","049","150479","00","0117",MO,ARA,"1",S,S,ZEU,"0",,D,"61403","2022",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","900","350",RUA ORFANATO,"1110","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,5773941","-46,5752128"
"RUA ANTONIO ROBERTO DE ALMEIDA , 525,
SAO PAULO, SAO PAULO - BRASIL","110040027790000094","110","040","027790","00","0094",PE,CNG,"1",S,S,ZEU,"0",,,"0","0",S,QA,"2",,,"0","0",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","197","210",RUA ANTONIO ROBERTO DE ALMEIDA,"525","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,PRIMEIRO QUADRIMESTRE,"2022","0","-23,4991579","-46,5166934"
"RUA ANTONIO ROBERTO DE ALMEIDA , 531,
SAO PAULO, SAO PAULO - BRASIL","110040027790000095","110","040","027790","00","0095",PE,CNG,"1",S,S,ZEU,"0",,,"0","0",S,QA,"2",,,"0","0",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","104","90",RUA ANTONIO ROBERTO DE ALMEIDA,"531","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,PRIMEIRO QUADRIMESTRE,"2022","0","-23,4991028","-46,5166639"
"RUA MAJOR GOMES RIBEIRO, 256,
SAO PAULO, SAO PAULO - BRASIL","113144081035000036","113","144","081035","00","0036",PE,AAL,"1",S,S,ZEU,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","257","164",RUA MAJOR GOMES RIBEIRO,"256","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,PRIMEIRO QUADRIMESTRE,"2022","0","-23,5372778","-46,4957344"
"RUA MAJOR GOMES RIBEIRO , 252,
SAO PAULO, SAO PAULO - BRASIL","113144081035000037","113","144","081035","00","0037",PE,AAL,"1",S,S,ZEU,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","156","75",RUA MAJOR GOMES RIBEIRO,"252","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,PRIMEIRO QUADRIMESTRE,"2022","0","-23,5372802","-46,4956989"
"RUA COLIBRI, 51,
SAO PAULO, SAO PAULO - BRASIL","059299051705000153","059","299","051705","00","0153",PE,PEN,"1",S,S,ZEUP,"0",,,"0","0",S,QA,"2",,,"0","0",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","70","120",RUA COLIBRI,"51","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,PRIMEIRO QUADRIMESTRE,"2022","0","-23,5156224","-46,5211476"
"RUA CAPITAO AVELINO CARNEIRO , 419,
SAO PAULO, SAO PAULO - BRASIL","061015026271020000","061","015","026271","02","0000",PE,PEN,"1",S,S,ZEUP,"0",,,"0","0",S,QA,"2",,,"0","0",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","558",RUA CAPITAO AVELINO CARNEIRO,"419","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,PRIMEIRO QUADRIMESTRE,"2022","1","-23,5221827","-46,5480758"
"RUA PITANGUI, 232,
SAO PAULO, SAO PAULO - BRASIL","062110163996001475","062","110","163996","00","1475",MO,TAT,"1",S,S,ZEUP,"0",,,"0","0",S,QA,"1",,,"0","0",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","139","139",RUA PITANGUI,"232","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,5300034","-46,5760722"
"RUA PITANGUI, 216,
SAO PAULO, SAO PAULO - BRASIL","062110163996090000","062","110","163996","09","0000",MO,TAT,"1",S,S,ZEUP,"0",,,"0","0",S,QA,"1",,,"0","0",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","259",RUA PITANGUI,"216","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,PRIMEIRO QUADRIMESTRE,"2022","1","-23,5300184","-46,5762228"
"RUA SAO FELIPE, 39,
SAO PAULO, SAO PAULO - BRASIL","062122069566030000","062","122","069566","03","0000",MO,TAT,"2",S,S,ZEUP,"0",,,"0","0",S,QA,"1",,,"0","0",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","5266",RUA SAO FELIPE,"39","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,PRIMEIRO QUADRIMESTRE,"2022","1","-23,5345083","-46,5690494"
"RUA DOUTOR PIRAGIBE , 113,
SAO PAULO, SAO PAULO - BRASIL","110404163341000023","110","404","163341","00","0023",PE,CNG,"1",S,S,ZEUP,"0",,,"0","0",S,QA,"2",,,"0","0",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","205","138",RUA DOUTOR PIRAGIBE,"113","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,PRIMEIRO QUADRIMESTRE,"2022","0","-23,508796","-46,5061676"
"RUA DOUTOR PIRAGIBE , 115,
SAO PAULO, SAO PAULO - BRASIL","110404163341000024","110","404","163341","00","0024",PE,CNG,"1",S,S,ZEUP,"0",,,"0","0",S,QA,"2",,,"0","0",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","270","138",RUA DOUTOR PIRAGIBE,"115","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,PRIMEIRO QUADRIMESTRE,"2022","0","-23,5092303","-46,5061565"
"AVENIDA BUENOS AIRES , 72,
SAO PAULO, SAO PAULO - BRASIL","110121037028030000","110","121","037028","03","0000",PE,CNG,"1",S,S,ZEUP,"0",,,"0","0",S,QA,"2",,,"0","0",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","383",AVENIDA BUENOS AIRES,"72","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,PRIMEIRO QUADRIMESTRE,"2022","1","-23,5112718","-46,5153013"
"RUA XAPURI, 426,
SAO PAULO, SAO PAULO - BRASIL","113082199753030000","113","082","199753","03","0000",PE,VMT,"1",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","320",RUA XAPURI,"426","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,PRIMEIRO QUADRIMESTRE,"2022","1","-23,5374181","-46,5006294"
"RUA XAPURI, 434,
SAO PAULO, SAO PAULO - BRASIL","113082199753040000","113","082","199753","04","0000",PE,VMT,"1",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","318",RUA XAPURI,"434","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,PRIMEIRO QUADRIMESTRE,"2022","1","-23,53733","-46,5007059"
"RUA FAUSTO FIGUEIRA DE MELO , 142,
SAO PAULO, SAO PAULO - BRASIL","113134069205010000","113","134","069205","01","0000",PE,VMT,"1",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","256",RUA FAUSTO FIGUEIRA DE MELO,"142","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,PRIMEIRO QUADRIMESTRE,"2022","1","-23,5449797","-46,5050755"
"RUA PENEDO, 125,
SAO PAULO, SAO PAULO - BRASIL","113436160482000042","113","436","160482","00","0042",PE,AAL,"1",S,S,ZM,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","207","125",RUA PENEDO,"125","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,PRIMEIRO QUADRIMESTRE,"2022","0","-23,5297524","-46,4881315"
"RUA PENEDO, 127,
SAO PAULO, SAO PAULO - BRASIL","113436160482000043","113","436","160482","00","0043",PE,AAL,"1",S,S,ZM,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","192","125",RUA PENEDO,"127","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,PRIMEIRO QUADRIMESTRE,"2022","0","-23,5296493","-46,488069"
"RUA RIO TAPACURA , 198,
SAO PAULO, SAO PAULO - BRASIL","113459171689000033","113","459","171689","00","0033",PE,AAL,"1",S,S,ZM,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","129","84",RUA RIO TAPACURA,"198","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,PRIMEIRO QUADRIMESTRE,"2022","0","-23,5293775","-46,4858232"
"RUA RIO TAPACURA , 198,
SAO PAULO, SAO PAULO - BRASIL","113459171689000034","113","459","171689","00","0034",PE,AAL,"1",S,S,ZM,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","129","84",RUA RIO TAPACURA,"198","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,PRIMEIRO QUADRIMESTRE,"2022","0","-23,5293775","-46,4858232"
"RUA DO CONTROLE , 33,
SAO PAULO, SAO PAULO - BRASIL","155005052680000074","155","005","052680","00","0074",SB,SAP,"1",S,S,ZM,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","173","110",RUA DO CONTROLE,"33","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,PRIMEIRO QUADRIMESTRE,"2022","0","-23,5901878","-46,5217809"
"RUA DO CONTROLE, 39,
SAO PAULO, SAO PAULO - BRASIL","155005052680000075","155","005","052680","00","0075",SB,SAP,"1",S,S,ZM,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","168","110",RUA DO CONTROLE,"39","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,PRIMEIRO QUADRIMESTRE,"2022","0","-23,5901521","-46,5216727"
"RUA PAULO MASSAROTO , 69,
SAO PAULO, SAO PAULO - BRASIL","155088707589000042","155","088","707589","00","0042",SB,SAP,"1",S,S,ZM,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","80","80",RUA PAULO MASSAROTO,"69","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,PRIMEIRO QUADRIMESTRE,"2022","0","-23,5969399","-46,5145227"
"RUA PAULO MASSAROTO , 71,
SAO PAULO, SAO PAULO - BRASIL","155088707589000043","155","088","707589","00","0043",SB,SAP,"1",S,S,ZM,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","80","80",RUA PAULO MASSAROTO,"71","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,PRIMEIRO QUADRIMESTRE,"2022","0","-23,5968319","-46,5144768"
"RUA LUIZ MARONEZ , 220,
SAO PAULO, SAO PAULO - BRASIL","155088740403000044","155","088","740403","00","0044",SB,SAP,"1",S,S,ZM,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","83","80",RUA LUIZ MARONEZ,"220","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,PRIMEIRO QUADRIMESTRE,"2022","0","-23,5968708","-46,5148643"
"RUA LUIZ MARONEZ , 218,
SAO PAULO, SAO PAULO - BRASIL","155088740403000045","155","088","740403","00","0045",SB,SAP,"1",S,S,ZM,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","83","80",RUA LUIZ MARONEZ,"218","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,PRIMEIRO QUADRIMESTRE,"2022","0","-23,5968781","-46,5148556"
"RUA ALFAVACA , 107,
SAO PAULO, SAO PAULO - BRASIL","156033740470000057","156","033","740470","00","0057",VP,SLU,"1",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","700","750",RUA ALFAVACA,"107","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,PRIMEIRO QUADRIMESTRE,"2022","0","-23,6008646","-46,546779"
"RUA ALFAVACA, 21,
SAO PAULO, SAO PAULO - BRASIL","156033740470020000","156","033","740470","02","0000",VP,SLU,"1",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","250",RUA ALFAVACA,"21","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,PRIMEIRO QUADRIMESTRE,"2022","1","-23,600176","-46,547272"
"RUA SAO MIGUEL DO GUAMA, 120,
SAO PAULO, SAO PAULO - BRASIL","148074760811000104","148","074","760811","00","0104",AR,ARI,"1",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","250",RUA SAO MIGUEL DO GUAMA,"120","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,PRIMEIRO QUADRIMESTRE,"2022","0","-23,5810446","-46,5053011"
"RUA SAO MIGUEL DO GUAMA , 108,
SAO PAULO, SAO PAULO - BRASIL","148074760811000105","148","074","760811","00","0105",AR,ARI,"1",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","292","125",RUA SAO MIGUEL DO GUAMA,"108","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,PRIMEIRO QUADRIMESTRE,"2022","0","-23,5809446","-46,5052541"
"RUA COURACA, 216,
SAO PAULO, SAO PAULO - BRASIL","148227351121000024","148","227","351121","00","0024",AR,ARI,"2",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","213","138",RUA COURACA,"216","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,PRIMEIRO QUADRIMESTRE,"2022","0","-23,586641","-46,511305"
"RUA BERNARDINO DA COSTA, 56,
SAO PAULO, SAO PAULO - BRASIL","148076032727000071","148","076","032727","00","0071",AR,ARI,"1",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","165","153",RUA BERNARDINO DA COSTA,"56","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,PRIMEIRO QUADRIMESTRE,"2022","0","-23,5810737","-46,5059701"
"RUA BERNARDINO DA COSTA, 56,
SAO PAULO, SAO PAULO - BRASIL","148076032727000072","148","076","032727","00","0072",AR,ARI,"1",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","150","191",RUA BERNARDINO DA COSTA,"56","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,PRIMEIRO QUADRIMESTRE,"2022","0","-23,5810737","-46,5059701"
"RUA COURACA, 218,
SAO PAULO, SAO PAULO - BRASIL","148227351121000023","148","227","351121","00","0023",AR,ARI,"1",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","119","138",RUA COURACA,"218","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,PRIMEIRO QUADRIMESTRE,"2022","0","-23,5866119","-46,5112325"
"RUA TIBALDO PEREIRA , 121,
SAO PAULO, SAO PAULO - BRASIL","113564189049010000","113","564","189049","01","0000",PE,AAL,"1",S,S,ZM,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","165",RUA TIBALDO PEREIRA,"121","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,PRIMEIRO QUADRIMESTRE,"2022","1","-23,547311","-46,4965974"
"RUA RIO TAPACURA, 190,
SAO PAULO, SAO PAULO - BRASIL","113459171689000035","113","459","171689","00","0035",PE,AAL,"1",S,S,ZM,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","129","84",RUA RIO TAPACURA,"190","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,PRIMEIRO QUADRIMESTRE,"2022","0","-23,5290803","-46,4858765"
"RUA IBOREPI, 107,
SAO PAULO, SAO PAULO - BRASIL","113492089621020000","113","492","089621","02","0000",PE,AAL,"1",S,S,ZM,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","319",RUA IBOREPI,"107","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,PRIMEIRO QUADRIMESTRE,"2022","1","-23,5326192","-46,4845893"
